COOPID,WBANID,Prelim,year,month,day,Tmax,Tmin,Tobs,Tmean,Cdd,Hdd,Prcp,Snow,Snwd,meanTmean,meanTmax,meanTmin,highTmax,lowTmin,sumCdd,sumHdd,sumprcp,sumsnow
170100,99999, ,1983,02,13,22,-4,11,9,0,56,0.79,6.0,13
170100,99999, ,1983,02,14,33,12,31,23,0,42,0,0,13
170100,99999, ,1983,02,15,41,24,31,33,0,32,0,T,12
170100,99999, ,1983,02,16,42,14,17,28,0,37,0,0,11
170100,99999, ,1983,02,17,33,15,21,24,0,41,0,0,11
170100,99999, ,1983,02,18,37,21,32,29,0,36,0.87,T,10
170100,99999, ,1983,02,19,38,15,19,27,0,38,0,0,99999
170100,99999, ,1983,02,20,35,15,25,25,0,40,0,0,99999
170100,99999, ,1983,02,21,38,13,17,26,0,39,0,0,7
170100,99999, ,1983,02,22,30,17,27,24,0,41,0,T,7
170100,99999, ,1983,02,23,38,18,24,28,0,37,0,T,7
170100,99999, ,1983,02,24,33,19,21,26,0,39,0.65,9.0,16
170100,99999, ,1983,02,25,31,14,19,23,0,42,0,0,14
170100,99999, ,1983,02,26,34,11,20,23,0,42,0,T,99999
170100,99999, ,1983,02,27,28,10,23,19,0,46,0,0,99999
170100,99999, ,1983,02,28,44,23,36,34,0,31,0,0,11,23.8,33.5,14.1,48,-6,0,1104,4.48,26.5

170100,99999, ,1983,03,1,46,30,35,38,0,27,0,0,11
170100,99999, ,1983,03,2,47,33,34,40,0,25,0.42,0,8
170100,99999, ,1983,03,3,38,28,29,33,0,32,1.58,4.0,9
170100,99999, ,1983,03,4,38,23,27,31,0,34,0.05,1.0,8
170100,99999, ,1983,03,5,41,15,32,28,0,37,0,0,99999
170100,99999, ,1983,03,6,40,22,39,31,0,34,0,0,99999
170100,99999, ,1983,03,7,46,27,27,37,0,28,0,0,7
170100,99999, ,1983,03,8,36,26,29,31,0,34,0,0,6
170100,99999, ,1983,03,9,36,28,31,32,0,33,0,0,6
170100,99999, ,1983,03,10,36,30,31,33,0,32,1.00,0,6
170100,99999, ,1983,03,11,38,31,32,35,0,30,0,0,6
170100,99999, ,1983,03,12,36,30,32,33,0,32,1.25,0,5
170100,99999, ,1983,03,13,36,32,33,34,0,31,0,0,5
170100,99999, ,1983,03,14,39,30,32,35,0,30,0,0,3
170100,99999, ,1983,03,15,43,32,37,38,0,27,0,0,3
170100,99999, ,1983,03,16,45,31,34,38,0,27,0,0,3
170100,99999, ,1983,03,17,45,30,32,38,0,27,0,0,2
170100,99999, ,1983,03,18,42,30,33,36,0,29,0,T,2
170100,99999, ,1983,03,19,43,30,38,37,0,28,0.03,0,99999
170100,99999, ,1983,03,20,46,38,42,42,0,23,1.60,0,99999
