COOPID,CD,ELEM,UN,YEAR,MO,DA,TIME, VALUE,F,F
134381,00,QPCP,HT,1992,11,20,0315, 00010, , 
134381,00,QPCP,HT,1992,11,20,0400, 00010, , 
134381,00,QPCP,HT,1992,11,20,0430, 00010, , 
134381,00,QPCP,HT,1992,11,20,0530, 00010, , 
134381,00,QPCP,HT,1992,11,20,0730, 00010, , 
134381,00,QPCP,HT,1992,11,20,0830, 00010, , 
134381,00,QPCP,HT,1992,11,20,0900, 00010, , 
134381,00,QPCP,HT,1992,11,20,0945, 00010, , 
134381,00,QPCP,HT,1992,11,20,1115, 00010, , 
134381,00,QPCP,HT,1992,11,20,1300, 00010, , 
134381,00,QPCP,HT,1992,11,20,1345, 00010, , 
134381,00,QPCP,HT,1992,11,20,1515, 00010, , 
134381,00,QPCP,HT,1992,11,20,1615, 00010, , 
134381,00,QPCP,HT,1992,11,20,1645, 00010, , 
134381,00,QPCP,HT,1992,11,20,1745, 00010, , 
134381,00,QPCP,HT,1992,11,20,1830, 00010, , 
134381,00,QPCP,HT,1992,11,20,2000, 00010, , 
134381,00,QPCP,HT,1992,11,20,2115, 00010, , 
134381,00,QPCP,HT,1992,11,20,2145, 00010, , 
134381,00,QPCP,HT,1992,11,20,2500, 00190, , 
134381,00,QPCP,HT,1992,11,22,0715, 00010, , 
134381,00,QPCP,HT,1992,11,22,0745, 00010, , 
134381,00,QPCP,HT,1992,11,22,1045, 00010, , 
134381,00,QPCP,HT,1992,11,22,1200, 00010, , 
134381,00,QPCP,HT,1992,11,22,1230, 00010, , 
134381,00,QPCP,HT,1992,11,22,1330, 00010, , 
134381,00,QPCP,HT,1992,11,22,1615, 00010, , 
134381,00,QPCP,HT,1992,11,22,2500, 00070, , 
134381,00,QPCP,HT,1992,11,25,0230, 00010, , 
134381,00,QPCP,HT,1992,11,25,0730, 00010, , 
134381,00,QPCP,HT,1992,11,25,0830, 00010, , 
134381,00,QPCP,HT,1992,11,25,1030, 00010, , 
134381,00,QPCP,HT,1992,11,25,1130, 00010, , 
134381,00,QPCP,HT,1992,11,25,1200, 00010, , 
134381,00,QPCP,HT,1992,11,25,1330, 00010, , 
134381,00,QPCP,HT,1992,11,25,2500, 00070, , 
134381,00,QPCP,HT,1992,12,01,0015, 00000,g, 
134381,00,QPCP,HT,1992,12,01,2500, 00000, , 
134381,00,QPCP,HT,1992,12,09,0700, 99999,a, 
134381,00,QPCP,HT,1992,12,09,2500, 00000,I, 
134381,00,QPCP,HT,1992,12,10,0600, 00070,A, 
134381,00,QPCP,HT,1992,12,10,2500, 00070,P, 
134381,00,QPCP,HT,1992,12,14,1930, 00010, , 
134381,00,QPCP,HT,1992,12,14,2500, 00010, , 
134381,00,QPCP,HT,1992,12,15,0115, 00010, , 
134381,00,QPCP,HT,1992,12,15,0145, 00010, , 
134381,00,QPCP,HT,1992,12,15,0300, 00010, , 
134381,00,QPCP,HT,1992,12,15,0415, 00010, , 
134381,00,QPCP,HT,1992,12,15,0530, 00010, , 
134381,00,QPCP,HT,1992,12,15,0615, 00010, , 
134381,00,QPCP,HT,1992,12,15,0700, 00010, , 
134381,00,QPCP,HT,1992,12,15,0815, 00010, , 
134381,00,QPCP,HT,1992,12,15,1015, 00010, , 
134381,00,QPCP,HT,1992,12,15,1115, 00010, , 
134381,00,QPCP,HT,1992,12,15,1200, 00010, , 
134381,00,QPCP,HT,1992,12,15,1230, 00010, , 
134381,00,QPCP,HT,1992,12,15,1330, 00010, , 
134381,00,QPCP,HT,1992,12,15,1415, 00010, , 
134381,00,QPCP,HT,1992,12,15,1515, 00010, , 
134381,00,QPCP,HT,1992,12,15,1545, 00010, , 
134381,00,QPCP,HT,1992,12,15,1645, 00010, , 
134381,00,QPCP,HT,1992,12,15,1745, 00010, , 
134381,00,QPCP,HT,1992,12,15,1830, 00010, , 
134381,00,QPCP,HT,1992,12,15,1945, 00010, , 
134381,00,QPCP,HT,1992,12,15,2500, 00200, , 
134381,00,QPCP,HT,1992,12,19,1445, 00010, , 
134381,00,QPCP,HT,1992,12,19,2500, 00010, , 
134381,00,QPCP,HT,1992,12,28,2400, 00010, , 
134381,00,QPCP,HT,1992,12,28,2500, 00010, , 
134381,00,QPCP,HT,1992,12,29,1445, 00010, , 
134381,00,QPCP,HT,1992,12,29,2500, 00010, , 
134381,00,QPCP,HT,1992,12,30,0115, 00010, , 
134381,00,QPCP,HT,1992,12,30,0300, 00010, , 
134381,00,QPCP,HT,1992,12,30,0530, 00010, , 
134381,00,QPCP,HT,1992,12,30,0745, 00010, , 
134381,00,QPCP,HT,1992,12,30,0900, 00010, , 
134381,00,QPCP,HT,1992,12,30,1515, 00010, , 
134381,00,QPCP,HT,1992,12,30,2500, 00060, , 
134381,00,QPCP,HT,1993,01,01,0015, 00000,g, 
134381,00,QPCP,HT,1993,01,01,2500, 00000, , 
134381,00,QPCP,HT,1993,01,02,0515, 00010, , 
134381,00,QPCP,HT,1993,01,02,2500, 00010, , 
134381,00,QPCP,HT,1993,01,03,0245, 00010, , 
134381,00,QPCP,HT,1993,01,03,1715, 00010, , 
134381,00,QPCP,HT,1993,01,03,2015, 00010, , 
134381,00,QPCP,HT,1993,01,03,2145, 00010, , 
134381,00,QPCP,HT,1993,01,03,2230, 00010, , 
134381,00,QPCP,HT,1993,01,03,2500, 00050, , 
134381,00,QPCP,HT,1993,01,06,0900, 99999,{, 
134381,00,QPCP,HT,1993,01,06,2500, 00000,P, 
134381,00,QPCP,HT,1993,01,31,2400, 99999,}, 
134381,00,QPCP,HT,1993,01,31,2500, 00000,P, 
134381,00,QPCP,HT,1993,02,01,0015, 99999,{, 
134381,00,QPCP,HT,1993,02,01,2500, 00000,P, 
134381,00,QPCP,HT,1993,02,03,1230, 99999,}, 
134381,00,QPCP,HT,1993,02,03,2500, 00000,P, 
134381,00,QPCP,HT,1993,02,11,0915, 00010, , 
134381,00,QPCP,HT,1993,02,11,1045, 00010, , 
134381,00,QPCP,HT,1993,02,11,1645, 00010, , 
134381,00,QPCP,HT,1993,02,11,1915, 00010, , 
134381,00,QPCP,HT,1993,02,11,2500, 00040, , 
134381,00,QPCP,HT,1993,02,12,0700, 99999,a, 
134381,00,QPCP,HT,1993,02,12,2500, 00000,I, 
134381,00,QPCP,HT,1993,02,14,0600, 00010,A, 
134381,00,QPCP,HT,1993,02,14,2500, 00010,P, 
134381,00,QPCP,HT,1993,02,16,0715, 00010, , 
134381,00,QPCP,HT,1993,02,16,2500, 00010, , 
134381,00,QPCP,HT,1993,02,20,1630, 00010, , 
134381,00,QPCP,HT,1993,02,20,2500, 00010, , 
134381,00,QPCP,HT,1993,02,21,0545, 00010, , 
134381,00,QPCP,HT,1993,02,21,0845, 00010, , 
134381,00,QPCP,HT,1993,02,21,2500, 00020, , 
134381,00,QPCP,HT,1993,02,24,0700, 99999,{, 
134381,00,QPCP,HT,1993,02,24,2500, 00000,P, 
134381,00,QPCP,HT,1993,02,26,0600, 99999,}, 
134381,00,QPCP,HT,1993,02,26,2500, 00000,P, 
134381,00,QPCP,HT,1993,03,01,0015, 00000,g, 
134381,00,QPCP,HT,1993,03,01,2500, 00000, , 
134381,00,QPCP,HT,1993,03,02,0845, 00010, , 
134381,00,QPCP,HT,1993,03,02,0900, 00010, , 
134381,00,QPCP,HT,1993,03,02,0930, 00010, , 
134381,00,QPCP,HT,1993,03,02,1030, 00010, , 
134381,00,QPCP,HT,1993,03,02,2500, 00040, , 
134381,00,QPCP,HT,1993,03,03,1015, 00010, , 
134381,00,QPCP,HT,1993,03,03,1645, 00010, , 
134381,00,QPCP,HT,1993,03,03,1815, 00010, , 
134381,00,QPCP,HT,1993,03,03,2015, 00010, , 
134381,00,QPCP,HT,1993,03,03,2130, 00010, , 
134381,00,QPCP,HT,1993,03,03,2500, 00050, , 
134381,00,QPCP,HT,1993,03,04,0530, 00010, , 
134381,00,QPCP,HT,1993,03,04,2500, 00010, , 
134381,00,QPCP,HT,1993,03,16,0300, 00010, , 
134381,00,QPCP,HT,1993,03,16,0500, 00010, , 
134381,00,QPCP,HT,1993,03,16,1315, 00010, , 
134381,00,QPCP,HT,1993,03,16,2500, 00030, , 
134381,00,QPCP,HT,1993,03,19,1515, 00010, , 
134381,00,QPCP,HT,1993,03,19,1830, 00010, , 
134381,00,QPCP,HT,1993,03,19,2500, 00020, , 
134381,00,QPCP,HT,1993,03,21,1530, 00010, , 
134381,00,QPCP,HT,1993,03,21,2500, 00010, , 
134381,00,QPCP,HT,1993,03,22,0800, 00010, , 
134381,00,QPCP,HT,1993,03,22,1145, 00010, , 
134381,00,QPCP,HT,1993,03,22,1230, 00010, , 
134381,00,QPCP,HT,1993,03,22,1300, 00010, , 
134381,00,QPCP,HT,1993,03,22,1615, 00010, , 
134381,00,QPCP,HT,1993,03,22,1645, 00010, , 
134381,00,QPCP,HT,1993,03,22,1730, 00010, , 
134381,00,QPCP,HT,1993,03,22,1930, 00010, , 
134381,00,QPCP,HT,1993,03,22,2030, 00010, , 
134381,00,QPCP,HT,1993,03,22,2115, 00010, , 
134381,00,QPCP,HT,1993,03,22,2500, 00100, , 
134381,00,QPCP,HT,1993,03,30,2045, 00020, , 
134381,00,QPCP,HT,1993,03,30,2100, 00010, , 
134381,00,QPCP,HT,1993,03,30,2115, 00010, , 
134381,00,QPCP,HT,1993,03,30,2130, 00010, , 
134381,00,QPCP,HT,1993,03,30,2300, 00010, , 
134381,00,QPCP,HT,1993,03,30,2345, 00010, , 
134381,00,QPCP,HT,1993,03,30,2500, 00070, , 
134381,00,QPCP,HT,1993,03,31,1930, 00010, , 
134381,00,QPCP,HT,1993,03,31,2500, 00010, , 
134381,00,QPCP,HT,1993,04,01,0015, 00000,g, 
134381,00,QPCP,HT,1993,04,01,2500, 00000, , 
134381,00,QPCP,HT,1993,04,07,1815, 00010, , 
134381,00,QPCP,HT,1993,04,07,2115, 00010, , 
134381,00,QPCP,HT,1993,04,07,2500, 00020, , 
134381,00,QPCP,HT,1993,04,13,1245, 00010, , 
134381,00,QPCP,HT,1993,04,13,1315, 00010, , 
134381,00,QPCP,HT,1993,04,13,1345, 00010, , 
134381,00,QPCP,HT,1993,04,13,1400, 00010, , 
134381,00,QPCP,HT,1993,04,13,1430, 00010, , 
134381,00,QPCP,HT,1993,04,13,1445, 00010, , 
134381,00,QPCP,HT,1993,04,13,1500, 00010, , 
134381,00,QPCP,HT,1993,04,13,1515, 00010, , 
134381,00,QPCP,HT,1993,04,13,1545, 00010, , 
134381,00,QPCP,HT,1993,04,13,1615, 00010, , 
134381,00,QPCP,HT,1993,04,13,1700, 00010, , 
134381,00,QPCP,HT,1993,04,13,1730, 00010, , 
134381,00,QPCP,HT,1993,04,13,1915, 00010, , 
134381,00,QPCP,HT,1993,04,13,1930, 00010, , 
134381,00,QPCP,HT,1993,04,13,2015, 00010, , 
134381,00,QPCP,HT,1993,04,13,2030, 00010, , 
134381,00,QPCP,HT,1993,04,13,2145, 00010, , 
134381,00,QPCP,HT,1993,04,13,2500, 00170, , 
134381,00,QPCP,HT,1993,04,14,1445, 00010, , 
134381,00,QPCP,HT,1993,04,14,1530, 00010, , 
134381,00,QPCP,HT,1993,04,14,1730, 00010, , 
134381,00,QPCP,HT,1993,04,14,1945, 00010, , 
134381,00,QPCP,HT,1993,04,14,2500, 00040, , 
134381,00,QPCP,HT,1993,04,15,0400, 00010, , 
134381,00,QPCP,HT,1993,04,15,0630, 00010, , 
134381,00,QPCP,HT,1993,04,15,0745, 00010, , 
134381,00,QPCP,HT,1993,04,15,0845, 00010, , 
134381,00,QPCP,HT,1993,04,15,1015, 00010, , 
134381,00,QPCP,HT,1993,04,15,1915, 00010, , 
134381,00,QPCP,HT,1993,04,15,2500, 00060, , 
134381,00,QPCP,HT,1993,04,16,0215, 00010, , 
134381,00,QPCP,HT,1993,04,16,0815, 00010, , 
134381,00,QPCP,HT,1993,04,16,2500, 00020, , 
134381,00,QPCP,HT,1993,04,19,0315, 00010, , 
134381,00,QPCP,HT,1993,04,19,0530, 00010, , 
134381,00,QPCP,HT,1993,04,19,0715, 00010, , 
134381,00,QPCP,HT,1993,04,19,2500, 00030, , 
134381,00,QPCP,HT,1993,04,26,1230, 00010, , 
134381,00,QPCP,HT,1993,04,26,2500, 00010, , 
134381,00,QPCP,HT,1993,04,27,2230, 00010, , 
134381,00,QPCP,HT,1993,04,27,2500, 00010, , 
134381,00,QPCP,HT,1993,04,28,2245, 00010, , 
134381,00,QPCP,HT,1993,04,28,2500, 00010, , 
134381,00,QPCP,HT,1993,04,29,0400, 00010, , 
134381,00,QPCP,HT,1993,04,29,0730, 00010, , 
134381,00,QPCP,HT,1993,04,29,2500, 00020, , 
134381,00,QPCP,HT,1993,05,01,0015, 00000,g, 
134381,00,QPCP,HT,1993,05,01,1100, 00010, , 
134381,00,QPCP,HT,1993,05,01,2500, 00010, , 
134381,00,QPCP,HT,1993,05,03,0700, 00010, , 
134381,00,QPCP,HT,1993,05,03,0930, 00010, , 
134381,00,QPCP,HT,1993,05,03,2345, 00010, , 
134381,00,QPCP,HT,1993,05,03,2400, 00010, , 
134381,00,QPCP,HT,1993,05,03,2500, 00040, , 
134381,00,QPCP,HT,1993,05,04,0015, 00020, , 
134381,00,QPCP,HT,1993,05,04,0030, 00010, , 
134381,00,QPCP,HT,1993,05,04,0100, 00010, , 
134381,00,QPCP,HT,1993,05,04,0145, 00010, , 
134381,00,QPCP,HT,1993,05,04,0245, 00010, , 
134381,00,QPCP,HT,1993,05,04,0500, 00010, , 
134381,00,QPCP,HT,1993,05,04,2500, 00070, , 
134381,00,QPCP,HT,1993,05,06,0845, 00010, , 
134381,00,QPCP,HT,1993,05,06,1030, 00010, , 
134381,00,QPCP,HT,1993,05,06,2500, 00020, , 
134381,00,QPCP,HT,1993,05,07,0730, 00010, , 
134381,00,QPCP,HT,1993,05,07,0800, 00020, , 
134381,00,QPCP,HT,1993,05,07,0830, 00010, , 
134381,00,QPCP,HT,1993,05,07,0915, 00010, , 
134381,00,QPCP,HT,1993,05,07,2500, 00050, , 
134381,00,QPCP,HT,1993,05,11,0645, 00010, , 
134381,00,QPCP,HT,1993,05,11,1630, 00010, , 
134381,00,QPCP,HT,1993,05,11,2500, 00020, , 
134381,00,QPCP,HT,1993,05,22,2130, 00010, , 
134381,00,QPCP,HT,1993,05,22,2500, 00010, , 
134381,00,QPCP,HT,1993,05,23,1945, 00010, , 
134381,00,QPCP,HT,1993,05,23,2500, 00010, , 
134381,00,QPCP,HT,1993,05,30,0530, 00010, , 
134381,00,QPCP,HT,1993,05,30,0545, 00010, , 
134381,00,QPCP,HT,1993,05,30,0600, 00020, , 
134381,00,QPCP,HT,1993,05,30,0615, 00020, , 
134381,00,QPCP,HT,1993,05,30,0630, 00010, , 
134381,00,QPCP,HT,1993,05,30,0845, 00010, , 
134381,00,QPCP,HT,1993,05,30,0945, 00010, , 
134381,00,QPCP,HT,1993,05,30,1145, 00010, , 
134381,00,QPCP,HT,1993,05,30,1700, 00010, , 
134381,00,QPCP,HT,1993,05,30,2500, 00110, , 
134381,00,QPCP,HT,1993,05,31,0200, 00010, , 
134381,00,QPCP,HT,1993,05,31,2500, 00010, , 
134381,00,QPCP,HT,1993,06,01,0015, 00000,g, 
134381,00,QPCP,HT,1993,06,01,2500, 00000, , 
134381,00,QPCP,HT,1993,06,02,0430, 00010, , 
134381,00,QPCP,HT,1993,06,02,0700, 00010, , 
134381,00,QPCP,HT,1993,06,02,2500, 00020, , 
134381,00,QPCP,HT,1993,06,04,0200, 00010, , 
134381,00,QPCP,HT,1993,06,04,0245, 00010, , 
134381,00,QPCP,HT,1993,06,04,0315, 00010, , 
134381,00,QPCP,HT,1993,06,04,0330, 00010, , 
134381,00,QPCP,HT,1993,06,04,0345, 00010, , 
134381,00,QPCP,HT,1993,06,04,1330, 00010, , 
134381,00,QPCP,HT,1993,06,04,2500, 00060, , 
134381,00,QPCP,HT,1993,06,06,0800, 00010, , 
134381,00,QPCP,HT,1993,06,06,0830, 00010, , 
134381,00,QPCP,HT,1993,06,06,0915, 00010, , 
134381,00,QPCP,HT,1993,06,06,2500, 00030, , 
134381,00,QPCP,HT,1993,06,08,0500, 00020, , 
134381,00,QPCP,HT,1993,06,08,2500, 00020, , 
134381,00,QPCP,HT,1993,06,17,2300, 00010, , 
134381,00,QPCP,HT,1993,06,17,2500, 00010, , 
134381,00,QPCP,HT,1993,06,18,1915, 00010, , 
134381,00,QPCP,HT,1993,06,18,2215, 00010, , 
134381,00,QPCP,HT,1993,06,18,2500, 00020, , 
134381,00,QPCP,HT,1993,06,19,0630, 00010, , 
134381,00,QPCP,HT,1993,06,19,1330, 00010, , 
134381,00,QPCP,HT,1993,06,19,1430, 00010, , 
134381,00,QPCP,HT,1993,06,19,1600, 00020, , 
134381,00,QPCP,HT,1993,06,19,2500, 00050, , 
134381,00,QPCP,HT,1993,06,24,1615, 00010, , 
134381,00,QPCP,HT,1993,06,24,1715, 00020, , 
134381,00,QPCP,HT,1993,06,24,1730, 00020, , 
134381,00,QPCP,HT,1993,06,24,1745, 00030, , 
134381,00,QPCP,HT,1993,06,24,1800, 00010, , 
134381,00,QPCP,HT,1993,06,24,1830, 00010, , 
134381,00,QPCP,HT,1993,06,24,1900, 00010, , 
134381,00,QPCP,HT,1993,06,24,1945, 00010, , 
134381,00,QPCP,HT,1993,06,24,2045, 00010, , 
134381,00,QPCP,HT,1993,06,24,2115, 00010, , 
134381,00,QPCP,HT,1993,06,24,2215, 00010, , 
134381,00,QPCP,HT,1993,06,24,2315, 00030, , 
134381,00,QPCP,HT,1993,06,24,2330, 00010, , 
134381,00,QPCP,HT,1993,06,24,2500, 00190, , 
134381,00,QPCP,HT,1993,06,28,0815, 00010, , 
134381,00,QPCP,HT,1993,06,28,2500, 00010, , 
134381,00,QPCP,HT,1993,06,30,0015, 00060, , 
134381,00,QPCP,HT,1993,06,30,0030, 00030, , 
134381,00,QPCP,HT,1993,06,30,0045, 00010, , 
134381,00,QPCP,HT,1993,06,30,0145, 00010, , 
134381,00,QPCP,HT,1993,06,30,0230, 00010, , 
134381,00,QPCP,HT,1993,06,30,1600, 00010, , 
134381,00,QPCP,HT,1993,06,30,2215, 00020, , 
134381,00,QPCP,HT,1993,06,30,2245, 00020, , 
134381,00,QPCP,HT,1993,06,30,2300, 00020, , 
134381,00,QPCP,HT,1993,06,30,2315, 00020, , 
134381,00,QPCP,HT,1993,06,30,2330, 00020, , 
134381,00,QPCP,HT,1993,06,30,2400, 00010, , 
134381,00,QPCP,HT,1993,06,30,2500, 00240, , 
134381,00,QPCP,HT,1993,07,01,0015, 00000,g, 
134381,00,QPCP,HT,1993,07,01,0030, 00010, , 
134381,00,QPCP,HT,1993,07,01,0045, 00020, , 
134381,00,QPCP,HT,1993,07,01,0100, 00010, , 
134381,00,QPCP,HT,1993,07,01,0130, 00010, , 
134381,00,QPCP,HT,1993,07,01,0145, 00010, , 
134381,00,QPCP,HT,1993,07,01,0200, 00010, , 
134381,00,QPCP,HT,1993,07,01,0230, 00010, , 
134381,00,QPCP,HT,1993,07,01,0245, 00010, , 
134381,00,QPCP,HT,1993,07,01,0300, 00010, , 
134381,00,QPCP,HT,1993,07,01,0830, 00010, , 
134381,00,QPCP,HT,1993,07,01,2500, 00110, , 
134381,00,QPCP,HT,1993,07,05,1000, 00010, , 
134381,00,QPCP,HT,1993,07,05,1015, 00010, , 
134381,00,QPCP,HT,1993,07,05,1045, 00010, , 
134381,00,QPCP,HT,1993,07,05,1130, 00010, , 
134381,00,QPCP,HT,1993,07,05,1845, 00010, , 
134381,00,QPCP,HT,1993,07,05,1900, 00010, , 
134381,00,QPCP,HT,1993,07,05,2500, 00060, , 
134381,00,QPCP,HT,1993,07,06,1300, 00010, , 
134381,00,QPCP,HT,1993,07,06,2500, 00010, , 
134381,00,QPCP,HT,1993,07,07,1115, 00010, , 
134381,00,QPCP,HT,1993,07,07,1130, 00020, , 
134381,00,QPCP,HT,1993,07,07,1145, 00010, , 
134381,00,QPCP,HT,1993,07,07,1200, 00010, , 
134381,00,QPCP,HT,1993,07,07,1230, 00010, , 
134381,00,QPCP,HT,1993,07,07,2500, 00060, , 
134381,00,QPCP,HT,1993,07,09,2300, 00010, , 
134381,00,QPCP,HT,1993,07,09,2500, 00010, , 
134381,00,QPCP,HT,1993,07,10,0315, 00020, , 
134381,00,QPCP,HT,1993,07,10,0330, 00040, , 
134381,00,QPCP,HT,1993,07,10,0345, 00020, , 
134381,00,QPCP,HT,1993,07,10,2000, 00010, , 
134381,00,QPCP,HT,1993,07,10,2015, 00010, , 
134381,00,QPCP,HT,1993,07,10,2030, 00030, , 
134381,00,QPCP,HT,1993,07,10,2045, 00050, , 
134381,00,QPCP,HT,1993,07,10,2345, 00010, , 
134381,00,QPCP,HT,1993,07,10,2500, 00190, , 
134381,00,QPCP,HT,1993,07,11,0545, 00010, , 
134381,00,QPCP,HT,1993,07,11,0600, 00010, , 
134381,00,QPCP,HT,1993,07,11,0630, 00050, , 
134381,00,QPCP,HT,1993,07,11,0645, 00020, , 
134381,00,QPCP,HT,1993,07,11,0745, 00010, , 
134381,00,QPCP,HT,1993,07,11,1830, 00020, , 
134381,00,QPCP,HT,1993,07,11,2500, 00120, , 
134381,00,QPCP,HT,1993,07,13,1330, 00050, , 
134381,00,QPCP,HT,1993,07,13,1400, 00010, , 
134381,00,QPCP,HT,1993,07,13,2500, 00060, , 
134381,00,QPCP,HT,1993,07,15,0745, 00010, , 
134381,00,QPCP,HT,1993,07,15,2500, 00010, , 
134381,00,QPCP,HT,1993,07,18,1615, 00010, , 
134381,00,QPCP,HT,1993,07,18,2500, 00010, , 
134381,00,QPCP,HT,1993,07,20,1530, 00010, , 
134381,00,QPCP,HT,1993,07,20,1730, 00010, , 
134381,00,QPCP,HT,1993,07,20,1945, 00010, , 
134381,00,QPCP,HT,1993,07,20,2230, 00010, , 
134381,00,QPCP,HT,1993,07,20,2245, 00010, , 
134381,00,QPCP,HT,1993,07,20,2300, 00010, , 
134381,00,QPCP,HT,1993,07,20,2315, 00010, , 
134381,00,QPCP,HT,1993,07,20,2500, 00070, , 
134381,00,QPCP,HT,1993,07,22,0245, 00020, , 
134381,00,QPCP,HT,1993,07,22,0300, 00020, , 
134381,00,QPCP,HT,1993,07,22,0315, 00050, , 
134381,00,QPCP,HT,1993,07,22,0330, 00030, , 
134381,00,QPCP,HT,1993,07,22,0345, 00010, , 
134381,00,QPCP,HT,1993,07,22,0400, 00060, , 
134381,00,QPCP,HT,1993,07,22,0415, 00050, , 
134381,00,QPCP,HT,1993,07,22,0430, 00020, , 
134381,00,QPCP,HT,1993,07,22,0445, 00010, , 
134381,00,QPCP,HT,1993,07,22,0500, 00010, , 
134381,00,QPCP,HT,1993,07,22,0515, 00030, , 
134381,00,QPCP,HT,1993,07,22,0530, 00010, , 
134381,00,QPCP,HT,1993,07,22,0600, 00010, , 
134381,00,QPCP,HT,1993,07,22,0615, 00010, , 
134381,00,QPCP,HT,1993,07,22,0630, 00010, , 
134381,00,QPCP,HT,1993,07,22,2500, 00350, , 
134381,00,QPCP,HT,1993,07,23,0745, 00010, , 
134381,00,QPCP,HT,1993,07,23,1300, 00010, , 
134381,00,QPCP,HT,1993,07,23,2500, 00020, , 
134381,00,QPCP,HT,1993,07,24,0345, 00010, , 
134381,00,QPCP,HT,1993,07,24,0500, 00010, , 
134381,00,QPCP,HT,1993,07,24,1000, 00010, , 
134381,00,QPCP,HT,1993,07,24,1200, 00030, , 
134381,00,QPCP,HT,1993,07,24,2500, 00060, , 
134381,00,QPCP,HT,1993,07,28,0215, 00010, , 
134381,00,QPCP,HT,1993,07,28,2500, 00010, , 
134381,00,QPCP,HT,1993,07,31,1415, 00040, , 
134381,00,QPCP,HT,1993,07,31,1430, 00010, , 
134381,00,QPCP,HT,1993,07,31,1600, 00010, , 
134381,00,QPCP,HT,1993,07,31,1800, 00010, , 
134381,00,QPCP,HT,1993,07,31,2500, 00070, , 
134381,00,QPCP,HT,1993,08,01,0015, 00000,g, 
134381,00,QPCP,HT,1993,08,01,2500, 00000, , 
134381,00,QPCP,HT,1993,08,10,0130, 00050, , 
134381,00,QPCP,HT,1993,08,10,0145, 00070, , 
134381,00,QPCP,HT,1993,08,10,0200, 00030, , 
134381,00,QPCP,HT,1993,08,10,0245, 00010, , 
134381,00,QPCP,HT,1993,08,10,0315, 00010, , 
134381,00,QPCP,HT,1993,08,10,0345, 00010, , 
134381,00,QPCP,HT,1993,08,10,0415, 00010, , 
134381,00,QPCP,HT,1993,08,10,2500, 00190, , 
134381,00,QPCP,HT,1993,08,11,1730, 00030, , 
134381,00,QPCP,HT,1993,08,11,1745, 00010, , 
134381,00,QPCP,HT,1993,08,11,1915, 00030, , 
134381,00,QPCP,HT,1993,08,11,2330, 00010, , 
134381,00,QPCP,HT,1993,08,11,2400, 00040, , 
134381,00,QPCP,HT,1993,08,11,2500, 00120, , 
134381,00,QPCP,HT,1993,08,12,0015, 00040, , 
134381,00,QPCP,HT,1993,08,12,0030, 00060, , 
134381,00,QPCP,HT,1993,08,12,0045, 00010, , 
134381,00,QPCP,HT,1993,08,12,0100, 00010, , 
134381,00,QPCP,HT,1993,08,12,0130, 00010, , 
134381,00,QPCP,HT,1993,08,12,2500, 00130, , 
134381,00,QPCP,HT,1993,08,18,1715, 00030, , 
134381,00,QPCP,HT,1993,08,18,1730, 00050, , 
134381,00,QPCP,HT,1993,08,18,1745, 00070, , 
134381,00,QPCP,HT,1993,08,18,1800, 00010, , 
134381,00,QPCP,HT,1993,08,18,1815, 00010, , 
134381,00,QPCP,HT,1993,08,18,2500, 00170, , 
134381,00,QPCP,HT,1993,08,28,0300, 00010, , 
134381,00,QPCP,HT,1993,08,28,2500, 00010, , 
134381,00,QPCP,HT,1993,08,30,1745, 00040, , 
134381,00,QPCP,HT,1993,08,30,1800, 00050, , 
134381,00,QPCP,HT,1993,08,30,1815, 00030, , 
134381,00,QPCP,HT,1993,08,30,1830, 00010, , 
134381,00,QPCP,HT,1993,08,30,1915, 00010, , 
134381,00,QPCP,HT,1993,08,30,2000, 00010, , 
134381,00,QPCP,HT,1993,08,30,2030, 00010, , 
134381,00,QPCP,HT,1993,08,30,2500, 00160, , 
134381,00,QPCP,HT,1993,08,31,0245, 00010, , 
134381,00,QPCP,HT,1993,08,31,0430, 00010, , 
134381,00,QPCP,HT,1993,08,31,2500, 00020, , 
134381,00,QPCP,HT,1993,09,01,0015, 00000,g, 
134381,00,QPCP,HT,1993,09,01,2500, 00000, , 
134381,00,QPCP,HT,1993,09,02,0245, 00010, , 
134381,00,QPCP,HT,1993,09,02,0315, 00010, , 
134381,00,QPCP,HT,1993,09,02,0330, 00010, , 
134381,00,QPCP,HT,1993,09,02,0400, 00020, , 
134381,00,QPCP,HT,1993,09,02,0800, 00010, , 
134381,00,QPCP,HT,1993,09,02,0830, 00010, , 
134381,00,QPCP,HT,1993,09,02,1415, 00010, , 
134381,00,QPCP,HT,1993,09,02,1430, 00020, , 
134381,00,QPCP,HT,1993,09,02,1445, 00050, , 
134381,00,QPCP,HT,1993,09,02,1500, 00010, , 
134381,00,QPCP,HT,1993,09,02,1745, 00010, , 
134381,00,QPCP,HT,1993,09,02,1845, 00010, , 
134381,00,QPCP,HT,1993,09,02,1930, 00010, , 
134381,00,QPCP,HT,1993,09,02,2500, 00190, , 
134381,00,QPCP,HT,1993,09,05,2230, 00010, , 
134381,00,QPCP,HT,1993,09,05,2300, 00010, , 
134381,00,QPCP,HT,1993,09,05,2330, 00010, , 
134381,00,QPCP,HT,1993,09,05,2400, 00020, , 
134381,00,QPCP,HT,1993,09,05,2500, 00050, , 
134381,00,QPCP,HT,1993,09,06,0015, 00050, , 
